ym,county,month,qty_all,qty_main,price_main,price_all,jjong_share,sokum_share,qty_next_chg,price_next_chg,jjong_share_adj,sokum_share_adj,qty_next_chg_adj,price_next_chg_adj
2019-11,무주군,11,672.0,460.0,3354.6739130434785,2663.7648809523807,31.547619047619047,0.0,-1.5668782980153049,-0.9872110200619106,22.03106951936975,0.0,-0.5786459028606233,-0.5435829751441553
2020-03,무주군,3,96.0,96.0,1250.0,1250.0,0.0,0.0,1.4370666864933144,-0.04516308660891255,0.0,0.0,0.6083278614361276,-0.14241212000273648
2020-04,무주군,4,404.0,404.0,1194.8019801980197,1194.8019801980197,0.0,0.0,-0.172469260350943,-0.5077107734005777,0.0,0.0,-0.6078444803908938,-0.2180658189185526
2020-05,무주군,5,340.0,340.0,719.1176470588235,719.1176470588235,0.0,0.0,1.0828016826414668,1.3842141125157799,0.0,0.0,0.14562543659210037,0.8457321446917733
2020-06,무주군,6,1004.0,1004.0,2870.4930338645418,2870.4930338645418,0.0,0.0,0.8358495384412112,0.4464703172265505,-0.957024881138557,0.0,-0.032729934942374306,-0.01168002166040033
2020-07,무주군,7,2316.0,2316.0,4485.967184801381,4485.967184801381,0.0,0.0,-0.26604113678336905,0.6354134143627697,-1.1617753742223087,0.0,-0.009492901464904613,0.3783773847099542
2020-08,무주군,8,1903.0,1775.0,8468.619729014084,8175.197067262217,4.203888596952181,0.0,-0.22033060993759523,-0.4388006401807214,-0.1362764305468973,0.0,0.7045705927185238,-0.5959821611775835
2020-09,무주군,9,1528.0,1424.0,5460.644893960674,5254.095765052356,6.806282722513089,0.0,-0.7919747751761488,-0.5124687767771618,-5.3710342839701255,0.0,-0.7345969145245981,-0.2341516104096958
2020-10,무주군,10,645.0,645.0,3271.0077519379847,3271.0077519379847,0.0,0.0,-0.41951686156381474,0.20308125736372595,-6.512508669163834,0.0,-0.001810863942615093,0.6918425827189977
2020-11,무주군,11,424.0,424.0,4007.5471698113206,4007.5471698113206,0.0,0.0,-1.052521181467843,-0.4558025061898823,-9.516549528249294,0.0,-0.06428878631316148,-0.012174461272126957
2020-12,무주군,12,148.0,148.0,2540.5405405405404,2540.5405405405404,0.0,0.0,-0.8075575317376895,-0.46997783976526364,0.0,0.0,0.8696594938923496,-0.6568840075273029
2021-04,무주군,4,66.0,66.0,1587.878787878788,1587.878787878788,0.0,0.0,0.029852963149681777,-0.21599861638203866,0.0,0.0,-0.40552225689026905,0.07364633809998644
2021-05,무주군,5,68.0,68.0,1279.4117647058824,1279.4117647058824,0.0,0.0,2.3315726298672974,0.2665515195175203,0.0,0.0,1.394396383817931,-0.27193044830648627
2021-06,무주군,6,700.0,700.0,1670.2142857142858,1670.2142857142858,0.0,0.0,1.6040807311861398,1.037465134340895,-0.957024881138557,0.0,0.7355012578025543,0.5793147954539442
2021-07,무주군,7,3501.3,3481.3,4713.435592738345,4689.796169708394,0.5712164053351612,0.0,0.0907481985445493,0.3170526835407248,-0.5905589688871475,0.0,0.34729643386301373,0.06001665388790933
2021-08,무주군,8,3980.0,3812.0,6471.900145068205,6303.739535929648,4.221105527638191,0.0,-1.272366245253953,0.011212335158802489,-0.11905949986088782,0.0,-0.34746504259783395,-0.14596918583805962
2021-09,무주군,9,1068.0,1068.0,6544.873595505618,6544.873595505618,0.0,0.0,0.2238923345764503,0.1995845516420811,-12.177317006483214,0.0,0.281270195228001,0.47790171800954717
2021-10,무주군,10,1360.0,1336.0,7990.606287425149,7865.77205882353,1.7647058823529411,0.0,-0.137817725805208,-1.0570897294317367,-4.747802786810893,0.0,0.27988827181599163,-0.568328404076465
2021-11,무주군,11,1180.0,1164.0,2776.460481099656,2771.35593220339,1.3559322033898304,0.0,-1.0193629170139689,-0.28995435883466936,-8.160617324859464,0.0,-0.03113052185928733,0.15367368608308596
2021-12,무주군,12,420.0,420.0,2077.6190476190477,2077.6190476190477,0.0,0.0,-3.960813169597578,0.23385834663149208,0.0,0.0,-2.283596143967539,0.046952178869452826
2022-01,무주군,1,8.0,8.0,2625.0,2625.0,0.0,0.0,1.945910149055314,-1.6582280766035327,0.0,0.0,0.6972220870745005,-1.052266715836935
2022-02,무주군,2,56.0,56.0,500.0,500.0,0.0,0.0,0.5798184952529422,1.0824829067382264,0.0,0.0,-0.4529898592426529,0.9285378448412048
2022-03,무주군,3,100.0,100.0,1476.0,1476.0,0.0,0.0,1.1755733298042372,-0.15465405741778504,0.0,0.0,0.34683450474705046,-0.251903090811609
2022-04,무주군,4,328.0,324.0,1264.5061728395062,1261.280487804878,0.0,0.0,1.154626930222781,-0.15541747416637275,0.0,0.0,0.7192517101828302,0.13422748031565235
2022-05,무주군,5,1028.0,1028.0,1082.4902723735408,1082.4902723735408,0.0,0.0,0.8934640815729793,0.45788389598780643,0.0,0.0,-0.04371216447638715,-0.08059807183620016
2022-06,무주군,6,2516.0,2512.0,1711.1199378980891,1711.5792066772656,0.1589825119236884,0.0,-0.3269240172529573,1.1808894690619418,-0.7980423692148686,0.0,-1.195503490636543,0.722739130174991
2022-07,무주군,7,2655.5,1811.5,5573.579906707148,4341.978288834494,0.0,0.0,0.2758821160036984,-0.19718441192861036,-1.1617753742223087,0.0,0.5324303513221629,-0.4542204415814258
