county,wk,q_all,q_graded,q_top,top_share,unrec,dtr,trop,nday,woy,dtr2,trop2,dtr4,trop4,y,d_dtr,d_dtr2,d_dtr4,d_trop,d_trop2,d_trop4
김제시,2024-04-15,12522.5,4698.5,4698.5,1.0,0.6247953683369933,9.985714285714286,0.0,7,16,11.528571428571423,0.0,10.90357142857143,0.0,0.0,-2.284126984126985,-0.37460317460317505,-1.178968253968252,0.0,0.0,0.0
김제시,2024-04-22,8652.5,2672.5,2672.5,1.0,0.6911297312915343,12.028571428571428,0.0,7,17,11.007142857142853,0.0,11.439285714285713,0.0,0.0041919793383478066,1.2809523809523817,-0.5015873015873016,-0.0936507936507951,0.0,0.0,0.0
김제시,2024-04-29,10066.5,3914.5,3914.5,1.0,0.6111359459593702,9.942857142857145,0.0,7,18,10.98571428571428,0.0,11.257142857142856,0.0,0.0,-1.2206349206349199,0.030158730158728275,-0.1722222222222225,0.0,0.0,0.0
김제시,2024-05-06,9635.5,4911.5,4911.5,1.0,0.4902703544185564,9.342857142857143,0.0,7,19,9.642857142857139,0.0,10.325000000000001,0.0,0.0,-1.674603174603174,-1.4476190476190496,-0.9746031746031729,0.0,0.0,0.0
김제시,2024-05-13,10792.0,4276.0,4276.0,1.0,0.6037805782060786,12.828571428571427,0.0,7,20,11.08571428571428,0.0,11.035714285714285,0.0,0.0,1.5428571428571427,-0.0658730158730183,-0.01785714285714235,0.0,0.0,0.0
김제시,2024-05-20,10761.0,5231.0,5231.0,1.0,0.5138927608958275,11.257142857142856,0.0,7,21,12.042857142857137,0.0,10.842857142857143,0.0,0.0,0.4317460317460302,0.9873015873015856,-0.23015873015872934,0.0,0.0,0.0
김제시,2024-05-27,6914.5,3450.5,3450.5,1.0,0.5009762094149974,10.614285714285714,0.0,7,22,10.93571428571428,0.0,11.010714285714286,0.0,0.0,-0.18095238095238209,0.12539682539682317,0.0297619047619051,0.0,0.0,0.0
김제시,2024-06-03,8222.0,3668.0,3668.0,1.0,0.5538798345901241,11.057142857142859,0.0,7,23,10.835714285714282,0.0,11.439285714285713,0.0,0.0,0.8019047619047637,0.3104761904761908,0.6488888888888891,0.0,0.0,0.0
김제시,2024-06-10,8406.0,3370.0,3370.0,1.0,0.5990958838924578,12.328571428571427,0.0,7,24,11.692857142857138,0.0,11.314285714285715,0.0,0.002640473172792479,2.682275132275132,1.742089947089946,0.9337433862433873,0.0,0.0,0.0
김제시,2024-06-17,7138.0,3242.0,3242.0,1.0,0.5458111515830765,9.971428571428572,0.0,7,25,11.149999999999995,0.0,10.992857142857144,0.0,0.0,0.7920634920634928,1.7371693121693106,1.0238227513227525,0.0,0.0,0.0
김제시,2024-06-24,7633.8,4383.8,4383.8,1.0,0.42573816447902746,8.542857142857143,0.0,7,26,9.257142857142853,0.0,10.475,0.0,0.0,0.803174603174603,0.7976190476190457,1.2698544973544976,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444
김제시,2024-07-01,12640.0,7094.0,7094.0,1.0,0.43876582278481013,7.157142857142857,1.0,7,27,7.849999999999994,1.0,9.5,1.0,0.0,-0.4492063492063494,0.17698412698412547,0.9570767195767207,0.33333333333333337,-0.11111111111111116,-0.11111111111111116
김제시,2024-07-08,19562.3,13294.3,13266.3,0.9978938341996194,0.32041222146680093,5.042857142857143,0.0,7,28,6.099999999999994,1.0,7.678571428571429,1.0,-0.0017299706524459557,-2.117460317460319,-1.2833333333333359,-0.24285714285714288,-1.3333333333333333,-1.0,-1.4444444444444446
김제시,2024-07-15,25296.0,14524.0,14524.0,1.0,0.42583807716635036,6.757142857142858,1.0,7,29,5.899999999999995,1.0,6.875,2.0,0.0,-0.6015873015873003,-1.3595238095238118,-0.591269841269841,0.5555555555555556,-0.7777777777777777,-0.8888888888888888
김제시,2024-07-22,26871.0,18843.0,18843.0,1.0,0.2987607457854192,6.271428571428572,7.0,7,30,6.51428571428571,8.0,6.307142857142857,9.0,0.0,-1.488888888888888,-1.045238095238096,-1.1642857142857146,3.5555555555555554,4.111111111111111,3.1111111111111107
김제시,2024-07-29,20698.0,13904.0,13904.0,1.0,0.3282442748091603,7.528571428571429,7.0,7,31,6.899999999999995,14.0,6.4,15.0,0.0,-0.565079365079364,-1.0269841269841287,-1.1932539682539671,2.5555555555555554,6.111111111111111,5.333333333333334
김제시,2024-08-05,14552.0,9510.0,9478.0,0.9966351209253418,0.34648158328752066,8.685714285714285,4.0,7,32,8.107142857142852,11.0,7.310714285714286,19.0,-0.0029910036219183977,0.9476190476190478,0.1912698412698406,-0.42698412698412547,0.7777777777777777,3.333333333333333,7.444444444444445
김제시,2024-08-12,7508.0,4810.0,4810.0,1.0,0.35935002663825255,8.842857142857142,5.0,7,33,8.764285714285709,9.0,7.832142857142857,23.0,0.0015511892450879028,0.7374999999999989,1.0374999999999979,-0.0008928571428565846,2.75,3.875,10.25
김제시,2024-08-19,5384.0,3222.0,3222.0,1.0,0.40156017830609214,7.885714285714286,3.0,7,34,8.364285714285709,8.0,8.235714285714286,19.0,0.0,-0.007142857142856229,0.3651785714285687,0.3816964285714288,1.875,4.625,8.25
김제시,2024-08-26,6684.0,5330.0,5330.0,1.0,0.2025733093955715,9.171428571428569,0.0,7,35,8.528571428571421,3.0,8.64642857142857,12.0,0.0,1.5107142857142835,0.7517857142857096,0.8946428571428564,-0.625,1.25,5.125
김제시,2024-09-02,7898.0,5730.0,5730.0,1.0,0.2744998733856673,8.985714285714284,0.0,7,36,9.078571428571422,0.0,8.72142857142857,8.0,0.0,0.7821428571428548,1.1464285714285678,0.7558035714285696,0.0,-0.625,4.0
김제시,2024-09-09,10462.0,6838.0,6838.0,1.0,0.3463964825081246,10.457142857142857,2.0,7,37,9.721428571428564,2.0,9.125,5.0,0.0,2.6089285714285717,1.695535714285711,1.2236607142857139,1.75,1.75,3.0
김제시,2024-09-16,3058.0,1344.0,1344.0,1.0,0.5604970568999346,8.442857142857143,1.0,7,38,9.449999999999996,3.0,9.264285714285712,3.0,0.0,-0.19107142857142811,1.2089285714285705,1.1776785714285705,0.875,2.625,2.0
김제시,2024-09-23,4509.0,1164.0,1164.0,1.0,0.741849634065203,10.271428571428572,0.0,7,39,9.357142857142852,1.0,9.539285714285715,3.0,0.0,0.49285714285714377,0.15089285714285516,0.9232142857142858,0.0,0.875,2.625
김제시,2024-09-30,4402.5,732.0,732.0,1.0,0.8337308347529813,9.714285714285714,0.0,7,40,9.992857142857137,0.0,9.721428571428572,3.0,0.0,0.9624999999999986,0.7276785714285694,0.9683035714285708,0.0,0.0,2.625
김제시,2024-10-07,6536.0,1544.0,1544.0,1.0,0.7637698898408812,10.471428571428572,0.0,7,41,10.092857142857138,0.0,9.725,1.0,0.0,0.5482142857142858,0.7553571428571413,0.453125,0.0,0.0,0.875
김제시,2024-10-14,6730.0,2162.0,2162.0,1.0,0.6787518573551263,7.557142857142857,0.0,7,42,9.014285714285709,0.0,9.503571428571428,0.0,0.0,-2.8339285714285722,-1.142857142857146,-0.20758928571428648,0.0,0.0,0.0
김제시,2024-10-21,5090.0,1708.0,1708.0,1.0,0.6644400785854616,9.485714285714286,0.0,7,43,8.521428571428565,0.0,9.307142857142857,0.0,0.0,-1.2739285714285717,-2.0539285714285747,-0.649285714285714,0.0,0.0,0.0
김제시,2024-10-28,6774.0,2662.0,2662.0,1.0,0.6070268674343077,9.042857142857143,0.0,7,44,9.264285714285709,0.0,9.139285714285714,0.0,0.004239949748743754,-1.9339285714285719,-1.6039285714285736,-1.373392857142857,0.0,0.0,0.0
김제시,2024-11-04,7926.5,2959.0,2959.0,1.0,0.6266952627262978,11.271428571428572,0.0,7,45,10.157142857142851,0.0,9.339285714285715,0.0,0.0,0.7160714285714302,-0.6089285714285726,-1.331428571428571,0.0,0.0,0.0
김제시,2024-11-11,9033.0,3329.0,3329.0,1.0,0.631462415587291,11.028571428571428,0.0,7,46,11.149999999999995,0.0,10.207142857142857,0.0,0.0,0.2607142857142861,0.4883928571428555,-0.5577678571428564,0.0,0.0,0.0
