county,wk,rel,ncell,dtr,nday,month,woy,lrel,y,hi
남원시,2026-06-08,1.1245276728413363,20,13.057142857142859,7,6,24,0.11736310113296575,0.06915062024013643,True
남원시,2026-06-15,1.1200040619154505,22,10.042857142857143,7,6,25,0.11333231201065037,0.05671867074437362,True
남원시,2026-06-22,1.1659860852788466,19,8.742857142857144,7,6,26,0.1535671541339771,0.07854266717705774,False
남원시,2026-06-29,1.172068386005932,25,8.185714285714287,7,6,27,0.15877003928694847,0.07871027206375855,False
남원시,2026-07-06,1.2147528210172105,21,8.342857142857143,7,7,28,0.19454061660388344,0.09467370355805309,False
남원시,2026-07-13,1.1743980608665086,19,6.814285714285715,7,7,29,0.1607557277072248,0.05678489483700115,False
남원시,2026-07-20,1.0887625879217877,25,9.014285714285714,7,7,30,0.08504181092879472,0.00496071357651888,False
남원시,2026-07-27,1.126191831992699,22,11.257142857142856,7,7,31,0.11884188109737473,0.03199863479362074,True
남원시,2026-08-03,1.150372889480223,24,11.214285714285714,7,8,32,0.14008614153886323,0.053164775184655524,True
무주군,2018-06-04,0.71283726136743,2,13.6,7,6,23,-0.3385021295461442,-0.10592610177106734,True
무주군,2018-06-11,0.6763115605839212,2,13.557142857142859,7,6,24,-0.39110142067787335,-0.030585222369926945,True
무주군,2018-06-25,0.7363406837714361,2,9.87142857142857,7,6,26,-0.30606238179271644,0.06130510807452905,False
무주군,2018-07-02,0.8345137921686813,3,8.214285714285714,7,7,27,-0.18090600855285635,0.15295371588531273,False
무주군,2018-07-09,0.6694410469813737,4,11.342857142857143,7,7,28,-0.4013121730209491,0.10176599355733118,True
무주군,2018-07-16,0.6184609707781583,4,14.5,7,7,29,-0.48052119216709566,-0.02740739911340745,True
무주군,2018-07-23,0.8364020364615005,6,13.642857142857142,7,7,30,-0.17864587663686313,0.09303584947296942,True
무주군,2018-07-30,0.8745492874305653,3,14.8,7,7,31,-0.13404662541349693,0.22458621632876835,True
무주군,2018-08-06,0.4377658517463934,3,12.971428571428572,7,8,32,-0.8260710966011224,-0.42434313201677987,True
무주군,2018-08-13,0.5912101981040786,5,15.9,7,8,33,-0.5255836596591704,-0.17140464105533904,True
무주군,2018-08-20,0.6296838593499537,4,9.728571428571428,7,8,34,-0.46253739610124134,-0.2016865410729871,False
무주군,2018-08-27,0.6220796869795807,5,8.842857142857143,7,8,35,-0.4746870803337885,-0.13137858172043448,False
무주군,2018-09-10,0.5855410429359614,3,9.728571428571428,7,9,37,-0.5352189994499239,-0.16708255190136467,False
무주군,2018-09-17,0.5304046476175448,4,10.671428571428573,7,9,38,-0.6341150776723572,-0.2479128372775969,True
무주군,2018-09-24,0.5093354994543987,3,15.242857142857144,7,9,39,-0.6746483450773294,-0.22621197059392323,True
무주군,2019-07-08,0.8377202045799285,2,9.157142857142858,7,7,28,-0.17707111900146585,0.3260070475768144,False
무주군,2019-07-15,0.5664039234144237,7,8.157142857142858,7,7,29,-0.5684478096943729,-0.11533401664068471,False
무주군,2019-07-22,1.0397525357627908,5,7.771428571428571,7,7,30,0.03898273845761752,0.31066446456745006,False
무주군,2019-07-29,0.7763713010050048,7,11.557142857142859,7,7,31,-0.2531243925577426,0.10550844918452268,True
무주군,2019-08-05,0.7270763856587564,6,10.757142857142856,7,8,32,-0.3187237372861293,0.08300422729821327,True
무주군,2019-08-12,0.6478433797238989,4,9.928571428571429,7,8,33,-0.434106309800467,-0.07992729119663561,False
무주군,2019-08-19,0.6874918523170983,3,11.757142857142856,7,8,34,-0.37470530068676616,-0.11385444565851194,True
무주군,2019-08-26,0.5193113180116342,2,9.157142857142858,7,8,35,-0.6552517336232957,-0.3119432350099417,False
무주군,2019-09-02,0.6170057983741444,2,7.028571428571427,7,9,36,-0.4828768574318564,-0.19311221677538404,False
무주군,2019-09-09,0.5320336096425347,3,9.799999999999999,7,9,37,-0.6310486156162114,-0.26291216806765216,False
무주군,2019-09-23,0.5983204130583077,3,12.0,7,9,39,-0.5136288607354325,-0.06519248625202628,True
무주군,2019-09-30,0.6827035828497106,2,8.32857142857143,7,9,40,-0.38169450651292064,-0.16971592878007988,False
무주군,2020-06-15,0.5932302826931597,2,11.828571428571427,7,6,25,-0.5221726203026072,-0.19676307869425447,True
무주군,2020-06-22,0.673771658449339,3,11.299999999999999,7,6,26,-0.39486401115413783,-0.02749652128689234,True
무주군,2020-06-29,0.6705430549802205,5,8.514285714285714,7,6,27,-0.39966736507780926,-0.06580764063964017,False
무주군,2020-07-06,0.7101080907208347,6,9.142857142857142,7,7,28,-0.34233808008229766,0.16074008649598265,False
무주군,2020-07-13,0.8479893936535066,5,8.385714285714286,7,7,29,-0.16488715075252566,0.28822664230116257,False
무주군,2020-07-20,0.9162998704387509,3,5.457142857142857,7,7,30,-0.08741159840708236,0.1842701277027502,False
무주군,2020-07-27,0.8939968040530561,2,7.071428571428571,7,7,31,-0.11205307869973749,0.2465797630425278,False
무주군,2020-08-03,0.9124588993800774,4,7.385714285714286,7,8,32,-0.09161223631515934,0.3101157282691832,False
무주군,2020-08-10,0.9093077511918711,3,9.028571428571427,7,8,33,-0.09507168193614432,0.25910733666768704,False
무주군,2020-08-17,0.9533608602115166,5,10.928571428571429,7,8,34,-0.04776178990545978,0.21308906512279444,True
무주군,2020-08-24,0.8588425612264017,5,9.857142857142858,7,8,35,-0.1521696552553503,0.19113884335800368,False
무주군,2020-08-31,0.8352171738992019,4,7.185714285714286,7,8,36,-0.1800634994463943,0.10970114121007804,False
무주군,2020-09-07,0.9694826623840419,4,7.771428571428571,7,9,37,-0.030992687508285287,0.33714376004027397,False
무주군,2020-09-14,1.4615517460576766,2,11.057142857142859,7,9,38,0.37949871107147926,0.7657009514662396,True
무주군,2020-09-21,1.1722181939666916,4,11.814285714285715,7,9,39,0.15889784615343255,0.6073342206368387,True
무주군,2020-09-28,1.3434830281099062,4,12.2,7,9,40,0.29526551639957616,0.5072440941324169,True
무주군,2021-07-12,0.6230459768365272,3,11.642857142857142,7,7,28,-0.4731349638221539,0.029943202756126386,True
무주군,2021-07-19,0.9962862233963431,5,11.0,7,7,29,-0.0037206897933234747,0.44939310326036475,True
무주군,2021-07-26,0.8785205038930327,7,11.828571428571427,7,7,30,-0.12951603196538988,0.14216569414444266,True
무주군,2021-08-02,0.9539501367023742,6,9.914285714285715,7,8,31,-0.04714387650742378,0.3114889652348415,False
무주군,2021-08-09,0.787926405356251,6,9.985714285714286,7,8,32,-0.23835058770372503,0.16337737688061754,False
무주군,2021-08-16,0.775128690683131,7,8.628571428571428,7,8,33,-0.25472621091961695,0.09945280768421444,False
무주군,2021-08-23,0.7462034510837724,3,6.685714285714285,7,8,34,-0.2927569933280305,-0.03190613829977629,False
무주군,2021-08-30,0.9035685503224489,2,8.5,7,8,35,-0.1014032998606934,0.2419051987526606,False
무주군,2021-09-06,0.8427860126577016,4,10.028571428571428,7,9,36,-0.1710421934668736,0.11872244718959873,True
무주군,2021-09-13,0.9140297343506835,4,9.457142857142857,7,9,37,-0.08989217594479959,0.27824427160375964,False
무주군,2021-09-20,0.8050347712745382,6,10.642857142857142,7,9,38,-0.21686980836655217,0.16933243202820814,True
무주군,2021-09-27,0.8490241991242309,6,11.357142857142858,7,9,39,-0.16366758998602823,0.28476878449737797,True
무주군,2022-06-06,0.8876190046646181,3,10.299999999999999,7,6,23,-0.11921267685884494,0.11336335091623194,True
무주군,2022-06-13,0.6723775884826073,5,9.971428571428573,7,6,24,-0.3969352086358026,-0.036419010327856216,False
무주군,2022-06-20,0.7018959274364366,5,10.557142857142855,7,6,25,-0.35397013746171563,-0.028560595853362847,True
무주군,2022-06-27,0.6303534655122561,3,9.228571428571428,7,6,26,-0.46147456056117675,-0.09410707069393126,False
무주군,2022-07-11,0.5244504805145624,4,8.342857142857143,7,7,28,-0.6454042683492551,-0.14232610177097482,False
무주군,2022-07-18,0.6386806826738539,5,7.985714285714287,7,7,29,-0.4483506636287409,0.004763129424947332,False
무주군,2022-07-25,0.48100139990502766,5,9.528571428571428,7,7,30,-0.7318850984751482,-0.4602033723653156,False
무주군,2022-08-01,0.7024175149790494,4,8.671428571428573,7,8,31,-0.3532273010680111,0.0054055406742541945,False
무주군,2022-08-08,0.7780049200107696,7,5.985714285714285,7,8,32,-0.2510224309024437,0.15070553368189887,False
무주군,2022-08-15,0.8185008138206391,6,8.685714285714285,7,8,33,-0.20028088788843734,0.15389813071539404,False
무주군,2022-08-22,0.8153029020063931,6,9.642857142857142,7,8,34,-0.20419557588578713,0.056655279142467097,False
무주군,2022-08-29,0.7989057682980398,8,6.300000000000002,7,8,35,-0.22451227721974412,0.11879622139360987,False
무주군,2022-09-05,0.9404471433151453,7,11.342857142857143,7,9,36,-0.06139983244222113,0.2283648082142512,True
